0,1,2,3
868.549621582,806.040344238,837.29498291,875.129516602
865.259643555,797.815490723,845.519897461,881.709472656
857.034729004,797.815490723,835.650024414,870.194580078
850.454833984,804.395385742,837.29498291,863.614685059
852.09979248,804.395385742,838.940002441,868.549621582
843.874938965,814.265258789,834.005004883,852.09979248
845.519897461,807.68536377,840.584960938,858.679748535
847.164855957,809.330322266,834.005004883,852.09979248
852.09979248,804.395385742,835.650024414,858.679748535
850.454833984,799.460449219,840.584960938,868.549621582
848.809875488,806.040344238,829.070068359,860.324707031
848.809875488,799.460449219,835.650024414,863.614685059
845.519897461,806.040344238,830.715087891,848.809875488
853.744812012,802.750427246,832.360046387,860.324707031
850.454833984,804.395385742,830.715087891,858.679748535
853.744812012,802.750427246,829.070068359,857.034729004
860.324707031,801.105407715,832.360046387,863.614685059
860.324707031,806.040344238,832.360046387,861.969726562
861.969726562,807.68536377,830.715087891,861.969726562
865.259643555,806.040344238,840.584960938,866.904663086
855.389770508,812.620300293,830.715087891,857.034729004
861.969726562,807.68536377,830.715087891,857.034729004
865.259643555,801.105407715,840.584960938,866.904663086
858.679748535,807.68536377,832.360046387,855.389770508
861.969726562,807.68536377,834.005004883,857.034729004
861.969726562,806.040344238,835.650024414,858.679748535
860.324707031,802.750427246,840.584960938,868.549621582
861.969726562,796.170471191,845.519897461,870.194580078
860.324707031,801.105407715,830.715087891,848.809875488
858.679748535,807.68536377,824.135131836,842.229919434
860.324707031,807.68536377,827.425109863,843.874938965
863.614685059,799.460449219,834.005004883,857.034729004
861.969726562,794.525512695,838.940002441,865.259643555
853.744812012,804.395385742,829.070068359,848.809875488
852.09979248,802.750427246,832.360046387,847.164855957
850.454833984,799.460449219,842.229919434,853.744812012
843.874938965,802.750427246,838.940002441,847.164855957
845.519897461,799.460449219,832.360046387,838.940002441
840.584960938,806.040344238,824.135131836,830.715087891
845.519897461,809.330322266,820.845214844,827.425109863
843.874938965,797.815490723,834.005004883,832.360046387
838.940002441,796.170471191,830.715087891,832.360046387
835.650024414,802.750427246,825.780151367,817.555236816
835.650024414,801.105407715,834.005004883,829.070068359
842.229919434,806.040344238,829.070068359,834.005004883
842.229919434,807.68536377,824.135131836,829.070068359
842.229919434,806.040344238,827.425109863,834.005004883
840.584960938,806.040344238,827.425109863,830.715087891
835.650024414,804.395385742,830.715087891,829.070068359
832.360046387,794.525512695,847.164855957,832.360046387
825.780151367,794.525512695,845.519897461,824.135131836
832.360046387,799.460449219,832.360046387,819.200195312
835.650024414,802.750427246,824.135131836,824.135131836
835.650024414,809.330322266,825.780151367,829.070068359
837.29498291,802.750427246,837.29498291,834.005004883
827.425109863,804.395385742,840.584960938,822.49017334
827.425109863,804.395385742,832.360046387,814.265258789
834.005004883,807.68536377,832.360046387,827.425109863
825.780151367,814.265258789,834.005004883,820.845214844
827.425109863,801.105407715,832.360046387,840.584960938
838.940002441,804.395385742,837.29498291,830.715087891
830.715087891,810.975280762,832.360046387,812.620300293
824.135131836,799.460449219,834.005004883,819.200195312
842.229919434,819.200195312,830.715087891,827.425109863
837.29498291,832.360046387,815.91027832,827.425109863
834.005004883,825.780151367,820.845214844,825.780151367
842.229919434,822.49017334,829.070068359,830.715087891
827.425109863,810.975280762,847.164855957,834.005004883
820.845214844,810.975280762,837.29498291,819.200195312
848.809875488,834.005004883,819.200195312,840.584960938
855.389770508,837.29498291,829.070068359,853.744812012
850.454833984,835.650024414,824.135131836,843.874938965
845.519897461,829.070068359,835.650024414,848.809875488
837.29498291,820.845214844,837.29498291,835.650024414
835.650024414,832.360046387,830.715087891,832.360046387
837.29498291,838.940002441,829.070068359,837.29498291
840.584960938,842.229919434,834.005004883,838.940002441
838.940002441,840.584960938,834.005004883,838.940002441
842.229919434,855.389770508,824.135131836,830.715087891
837.29498291,835.650024414,832.360046387,843.874938965
834.005004883,834.005004883,832.360046387,838.940002441
829.070068359,838.940002441,838.940002441,835.650024414
829.070068359,832.360046387,848.809875488,848.809875488
834.005004883,847.164855957,840.584960938,845.519897461
825.780151367,860.324707031,835.650024414,835.650024414
822.49017334,855.389770508,834.005004883,834.005004883
825.780151367,853.744812012,829.070068359,829.070068359
827.425109863,853.744812012,835.650024414,834.005004883
825.780151367,845.519897461,832.360046387,835.650024414
824.135131836,850.454833984,830.715087891,829.070068359
825.780151367,847.164855957,838.940002441,837.29498291
822.49017334,847.164855957,834.005004883,834.005004883
820.845214844,840.584960938,837.29498291,830.715087891
